LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1,Location
Texas,Red River Farmers Market,101 E. Hatton Road,Wichita Falls,76302,-98.4944000244,33.867729187,"101 E. Hatton Road
Wichita Falls, Texas 76302
(33.867729187, -98.4944000244)"
Texas,Waxahachie Downtown Farmers Market,101 W. Main Street,Waxahachie,75165,-96.8473205566,32.3856163025,"101 W. Main Street
Waxahachie, Texas 75165
(32.3856163025, -96.8473205566)"
Texas,San Antonio Farmers Market Association VIII,500 Division Avenue,San Antonio,78214,-98.5082626343,29.3796215057,"500 Division Avenue
San Antonio, Texas 78214
(29.3796215057, -98.5082626343)"
Texas,South Texas Farmers Market Association I,1737 S. General McMullen,San Antonio,78237,-98.5576171875,29.399980545,"1737 S. General McMullen
San Antonio, Texas 78237
(29.399980545, -98.5576171875)"
Texas,South Texas Farmers Market Association III,4722 Eisenhauer Road at Interstate Highway 35,San Antonio,78218,-98.3987808228,29.4965305328,"4722 Eisenhauer Road at Interstate Highway 35
San Antonio, Texas 78218
(29.4965305328, -98.3987808228)"
Texas,South Texas Farmers Market Association VI,1130 Fresno Drive,San Antonio,78201,-98.5118255615,29.4742012024,"1130 Fresno Drive
San Antonio, Texas 78201
(29.4742012024, -98.5118255615)"
Texas,Tri-County Farmers Market Association VI,7428 W. Military Drive at Marbach Plaza,San Antonio,78227,-98.6296463013,29.4177761078,"7428 W. Military Drive at Marbach Plaza
San Antonio, Texas 78227
(29.4177761078, -98.6296463013)"
Texas,San Marcos/New Braunfeis Farmers Market Assoc. I,104 Edward Gary and 104 C.M. Allan Parkway,San Marcos,78666,-97.9384384155,29.8814716339,"104 Edward Gary and 104 C.M. Allan Parkway
San Marcos, Texas 78666
(29.8814716339, -97.9384384155)"
Texas,Central Texas Farmers Farmers Market,FM 1518 at Poplar Street,Schertz,78154,,,"FM 1518 at Poplar Street
Schertz, Texas 78154
(29.48804241094213, -98.2703455)"
Texas,Taylor Area Farmers Market Association,5th Street and Main Street,Taylor,76574,-97.4098205566,30.5715026855,"5th Street and Main Street
Taylor, Texas 76574
(30.5715026855, -97.4098205566)"
Texas,Bell County Farmers Market Association II,212 S. Main Street,Temple,76501,-97.3420028687,31.0945301056,"212 S. Main Street
Temple, Texas 76501
(31.0945301056, -97.3420028687)"
Texas,Texarkana Farmers Market,Space 126-Oaklawn Village-New Boston Road,Texarkana,75501,-94.0654983521,33.4490890503,"Space 126-Oaklawn Village-New Boston Road
Texarkana, Texas 75501
(33.4490890503, -94.0654983521)"
Texas,Seguin Farmers Market Association,510 E. Court Street,Seguin,78155,-97.9611053467,29.5690422058,"510 E. Court Street
Seguin, Texas 78155
(29.5690422058, -97.9611053467)"
Texas,Wharton County Farmers Market,100 Block South Houston Street,Wharton,77488,-96.1011886597,29.3111495972,"100 Block South Houston Street
Wharton, Texas 77488
(29.3111495972, -96.1011886597)"
Texas,El Paso Growers Association II,411 N. Zaragosa Road,El Paso,79902,-106.3229751587,31.701133728,"411 N. Zaragosa Road
El Paso, Texas 79902
(31.701133728, -106.3229751587)"
Texas,San Antonio Farmers Market Association II,6427 Evers Road,San Antonio,78240,-98.613067627,29.5006275177,"6427 Evers Road
San Antonio, Texas 78240
(29.5006275177, -98.613067627)"
Texas,Valley Growers Association II,324 N. Zaragosa,El Paso,79902,-106.3240432739,31.6995449066,"324 N. Zaragosa
El Paso, Texas 79902
(31.6995449066, -106.3240432739)"
Texas,San Antonio Farmers Market Association V,130 S. San Augustine,San Antonio,78237,-98.5549697876,29.4304199219,"130 S. San Augustine
San Antonio, Texas 78237
(29.4304199219, -98.5549697876)"
Texas,Jefferson County Master Gardeners,S.E. Regional Airport,Nederland,77640,-93.9498901367,29.8911514282,"S.E. Regional Airport
Nederland, Texas 77640
(29.8911514282, -93.9498901367)"
Texas,Angel Valley Farm-Market,11713 Jollyville Road,Austin,78759,,,"11713 Jollyville Road
Austin, Texas 78759
(30.41998041384901, -97.75217564770985)"
Texas,Frisco Farmers Market,6046 Frisco Square Blvd,Frisco,75034,,,"6046 Frisco Square Blvd
Frisco, Texas 75034
(33.15095662140844, -96.83536888269951)"
Texas,Wimberley Farmers Market,Lions Club Parking Lot #1 on FM 2325,Wimberley,78676,,,"Lions Club Parking Lot #1 on FM 2325
Wimberley, Texas 78676
(30.021783338291442, -98.12104399999998)"
Texas,Richland Hills Farmers Market,6980 Baker Boulevard,Richland Hills,76118,,,"6980 Baker Boulevard
Richland Hills, Texas 76118
(32.80907118013728, -97.23218275121877)"
Texas,Deaf Smith Chamber of Commerce Farmers Market,200 E. Park Avenue,Hereford,79045,-102.4039840698,34.8221206665,"200 E. Park Avenue
Hereford, Texas 79045
(34.8221206665, -102.4039840698)"
Texas,Bell County Farmers Market Association I,Corner of East Central and Penelope,Belton,76513,-97.4618530273,31.055891037,"Corner of East Central and Penelope
Belton, Texas 76513
(31.055891037, -97.4618530273)"
Texas,Coopers Cove Farmers Market,104 E. Avenue D,Lampasas,79045,-98.1849746704,31.0708122253,"104 E. Avenue D
Lampasas, Texas 79045
(31.0708122253, -98.1849746704)"
Texas,Northside Farmers Market,North 3rd and Mesquite,Abilene,79601,-99.7303009033,32.4512786865,"North 3rd and Mesquite
Abilene, Texas 79601
(32.4512786865, -99.7303009033)"
Texas,Apple Country Farmers Market II,6009 45th Street,Lubbock,79407,-101.9417190552,33.5523605347,"6009 45th Street
Lubbock, Texas 79407
(33.5523605347, -101.9417190552)"
Texas,Downtown Farmers Market II,4800 S. Hulen Street,Fort Worth,76141,-97.396156311,32.676902771,"4800 S. Hulen Street
Fort Worth, Texas 76141
(32.676902771, -97.396156311)"
Texas,Brazos Valley Farmers Market,201 North Texas Avenue,Bryan,77803,-96.370010376,30.6744022369,"201 North Texas Avenue
Bryan, Texas 77803
(30.6744022369, -96.370010376)"
Texas,Concho Valley Farmers Market,609 South Oakes,San Angelo,76903,-100.4317092896,31.4554615021,"609 South Oakes
San Angelo, Texas 76903
(31.4554615021, -100.4317092896)"
Texas,Austin Farmers Market Association I,422 W. Guadalupe,Austin,78701,-97.7384338379,30.3430118561,"422 W. Guadalupe
Austin, Texas 78701
(30.3430118561, -97.7384338379)"
Texas,Brownwood Area Farmers Market,Bank of America Parking lot at Baker & Main St.,Brownwood,76801,-98.9906082153,31.7083702087,"Bank of America Parking lot at Baker & Main St.
Brownwood, Texas 76801
(31.7083702087, -98.9906082153)"
Texas,San Marcos/New Braunfels Farmers Market,172 W. College Street,New Braunfels,,,,"172 W. College Street
New Braunfels, Texas
(29.70336100040987, -98.12425100038325)"
Texas,City Farmers Market Association,2600 FM 1069,Ingleside,78362,-97.2118148804,27.8761577606,"2600 FM 1069
Ingleside, Texas 78362
(27.8761577606, -97.2118148804)"
Texas,Downtown Farmers Market I,600 W. Rosedale,Fort Worth,76141,-97.3307647705,32.7331504822,"600 W. Rosedale
Fort Worth, Texas 76141
(32.7331504822, -97.3307647705)"
Texas,San Marcos/New Braunfeis Farmers Market Assoc. III,229 Bulverde Road,Bulverde,78163,-98.4660949707,29.7889614105,"229 Bulverde Road
Bulverde, Texas 78163
(29.7889614105, -98.4660949707)"
Texas,North Central Texas Farmers Market Corporation III,325 S. Main Street,Grapevine,76051,-97.0783462524,32.9381866455,"325 S. Main Street
Grapevine, Texas 76051
(32.9381866455, -97.0783462524)"
Texas,South Austin Farmers Market,2910 S. Congress,Austin,78745,-97.7578582764,30.2334365845,"2910 S. Congress
Austin, Texas 78745
(30.2334365845, -97.7578582764)"
Texas,Permian Basin Farmers Market,5021 Princeton Street,Midland,79703,-102.1496276855,31.9953804016,"5021 Princeton Street
Midland, Texas 79703
(31.9953804016, -102.1496276855)"
Texas,The New Corpus Christi Farmers Market,11330 Leopard Street,Corpus Christi,78410,-97.5888290405,27.8474597931,"11330 Leopard Street
Corpus Christi, Texas 78410
(27.8474597931, -97.5888290405)"
Texas,Market Square Farmers Market,410 S.W. First Street,Paris,75460,-95.5572280884,33.657913208,"410 S.W. First Street
Paris, Texas 75460
(33.657913208, -95.5572280884)"
Texas,"Ridgmar Farmers Market, Inc. I",900 Highway 183,Fort Worth,76141,-97.0658874512,32.8372497559,"900 Highway 183
Fort Worth, Texas 76141
(32.8372497559, -97.0658874512)"
Texas,Houston Farmers Market,3106 White Oak - Onion Creek Coffee House (Saturday),Houston,78233,-95.391242981,29.7815742493,"3106 White Oak - Onion Creek Coffee House (Saturday)
Houston, Texas 78233
(29.7815742493, -95.391242981)"
Texas,El Paso Farmers Market I,816 S. Florence,El Paso,79902,-106.4808273315,31.7529697418,"816 S. Florence
El Paso, Texas 79902
(31.7529697418, -106.4808273315)"
Texas,North Central Texas Farmers Market Corporation II,3821 Southwest Boulevard,Fort Worth,76141,-97.4417037964,32.7140312195,"3821 Southwest Boulevard
Fort Worth, Texas 76141
(32.7140312195, -97.4417037964)"
Texas,Round Top Farmers Market Association,102 Main Street,Round Top,78954,-96.7555847168,30.0548839569,"102 Main Street
Round Top, Texas 78954
(30.0548839569, -96.7555847168)"
Texas,Rockport-Fulton Farmers Market,301 DeForest Loop,Rockport-Fulton,78382,-97.0335006714,28.0648727417,"301 DeForest Loop
Rockport-Fulton, Texas 78382
(28.0648727417, -97.0335006714)"
Texas,Livingston Farmers Market Co-op,111 U.S. Highway 59 North Loop,Livingston,77351,-94.946975708,30.6733036041,"111 U.S. Highway 59 North Loop
Livingston, Texas 77351
(30.6733036041, -94.946975708)"
Texas,Navarro County Farmers Market Association,Business Route Highway 75 at 6th Avenue,Corsicana,75110,-96.4597091675,32.0944137573,"Business Route Highway 75 at 6th Avenue
Corsicana, Texas 75110
(32.0944137573, -96.4597091675)"
Texas,San Antonio Farmers Market Association III,8510 S. Zarzamora Street,San Antonio,78224,-98.5341262817,29.3404121399,"8510 S. Zarzamora Street
San Antonio, Texas 78224
(29.3404121399, -98.5341262817)"
Texas,San Antonio Farmers Market Association VII,Jackson Keller and McCullough,San Antonio,78216,-98.4917297363,29.4923171997,"Jackson Keller and McCullough
San Antonio, Texas 78216
(29.4923171997, -98.4917297363)"
Texas,Bayou City Farmers Market,3000 Richmond Avenue,Houston,77098,-95.4229278564,29.7342338562,"3000 Richmond Avenue
Houston, Texas 77098
(29.7342338562, -95.4229278564)"
Texas,San Marcos/New Braunfeis Farmers Market Assoc. II,100 South Houston Street,Buda,78610,-97.9482421875,29.8805561066,"100 South Houston Street
Buda, Texas 78610
(29.8805561066, -97.9482421875)"
Texas,Austin Farmers Market Association III,1416 Montopolis Drive,Austin,78757,-97.7003250122,30.2298355103,"1416 Montopolis Drive
Austin, Texas 78757
(30.2298355103, -97.7003250122)"
Texas,Area Farmers Market,3102 Baldwin Street,Corpus Christi,78405,-97.4258499146,27.776266098,"3102 Baldwin Street
Corpus Christi, Texas 78405
(27.776266098, -97.4258499146)"
Texas,Golden Spread Farmers Market,3701 Plains Boulevard,Amarillo,79118,-101.8782958984,35.2016334534,"3701 Plains Boulevard
Amarillo, Texas 79118
(35.2016334534, -101.8782958984)"
Texas,Tri-County Farmers Market Association I,1015 Rittiman Road,San Antonio,78218,-98.4267425537,29.4848651886,"1015 Rittiman Road
San Antonio, Texas 78218
(29.4848651886, -98.4267425537)"
Texas,El Paso Growers Association I,9484 Dyer Street,El Paso,79902,-106.4206695557,31.8810462952,"9484 Dyer Street
El Paso, Texas 79902
(31.8810462952, -106.4206695557)"
Texas,Tri-County Farmers Market Association IV,123 Ascot Street,San Antonio,78224,-98.5283279419,29.3586883545,"123 Ascot Street
San Antonio, Texas 78224
(29.3586883545, -98.5283279419)"
Texas,El Paso Farmers Market,6375 Montana,El Paso,79902,-106.405632019,31.7885246277,"6375 Montana
El Paso, Texas 79902
(31.7885246277, -106.405632019)"
Texas,Georgetown Farmers Market I,Courthouse Square,Georgetown,78626,-97.6768722534,30.6376304626,"Courthouse Square
Georgetown, Texas 78626
(30.6376304626, -97.6768722534)"
Texas,Old Town Business Association,Poydras Street Plaza,Lewisville,,-96.995475769,33.0463104248,"Poydras Street Plaza
Lewisville, Texas
(33.0463104248, -96.995475769)"
Texas,East Texas Farmers Market,1836 S. Jackson,Jacksonville,75766,-95.3009185791,32.2980575562,"1836 S. Jackson
Jacksonville, Texas 75766
(32.2980575562, -95.3009185791)"
Texas,Valley Growers Association III,7640 North Loop,El Paso,79901,-106.363243103,31.740020752,"7640 North Loop
El Paso, Texas 79901
(31.740020752, -106.363243103)"
Texas,Round Rock Farmers Market,200 E. Bagdad Road,Round Rock,78664,-97.7192459106,30.6801815033,"200 E. Bagdad Road
Round Rock, Texas 78664
(30.6801815033, -97.7192459106)"
Texas,San Antonio Farmers Market Association VI,11121 Wurzbach Road,San Antonio,78230,-98.5494918823,29.5436458588,"11121 Wurzbach Road
San Antonio, Texas 78230
(29.5436458588, -98.5494918823)"
Texas,Valley Growers Association IV,14618 Gregg Road,El Paso,79910,-106.4332962036,31.8012523651,"14618 Gregg Road
El Paso, Texas 79910
(31.8012523651, -106.4332962036)"
Texas,San Antonio Farmers Market Association IV,3903 Eisenhauer Road,San Antonio,78218,-98.4205245972,29.4965572357,"3903 Eisenhauer Road
San Antonio, Texas 78218
(29.4965572357, -98.4205245972)"
Texas,Midtown Farmers Market,3701 Travis Street,Houston,77002,-95.3664474487,29.7558059692,"3701 Travis Street
Houston, Texas 77002
(29.7558059692, -95.3664474487)"
Texas,Victoria Farmers Market,2805 N. Navarro Street,Victoria,77904,-97.0006103516,28.820350647,"2805 N. Navarro Street
Victoria, Texas 77904
(28.820350647, -97.0006103516)"
Texas,"Ridgmar Farmers Market, Inc. II",7601 Jacksboro Highway 199,Fort Worth,76141,-97.4583129883,32.8208122253,"7601 Jacksboro Highway 199
Fort Worth, Texas 76141
(32.8208122253, -97.4583129883)"
Texas,North Central Texas Farmers Market Corporation I,130 W. Church Street,Grand Prairie,75050,-97.0040740967,32.746723175,"130 W. Church Street
Grand Prairie, Texas 75050
(32.746723175, -97.0040740967)"
Texas,San Antonio Farmers Market Association I,Leon Valley Community Center Church,Leon Valley,78238,-98.6134414673,29.5010890961,"Leon Valley Community Center Church
Leon Valley, Texas 78238
(29.5010890961, -98.6134414673)"
Texas,Cuero Farmers Market,Cuero City Park Entrance,Cuero,,-97.1685943604,28.9695110321,"Cuero City Park Entrance
Cuero, Texas
(28.9695110321, -97.1685943604)"
Texas,Valley Growers Association I,1225 Yandell Drive,El Paso,79902,-106.4814453125,31.7693138123,"1225 Yandell Drive
El Paso, Texas 79902
(31.7693138123, -106.4814453125)"
Texas,Tri-County Farmers Market Association II,6700 S. Flores,San Antonio,78221,-98.4909591675,29.3566131592,"6700 S. Flores
San Antonio, Texas 78221
(29.3566131592, -98.4909591675)"
Texas,Tri-County Farmers Market Association VII,8500 Jones Maltsberger,San Antonio,78216,-98.4832763672,29.5159988403,"8500 Jones Maltsberger
San Antonio, Texas 78216
(29.5159988403, -98.4832763672)"
Texas,Apple Country Farmers Market,1922 Avenue A,Lubbock,79404,-101.8363342285,33.5776557922,"1922 Avenue A
Lubbock, Texas 79404
(33.5776557922, -101.8363342285)"
Texas,South Texas Farmers Market Association,Highway 281/431 Houston Street,Pleasanton,78064,-98.4795761108,28.9689388275,"Highway 281/431 Houston Street
Pleasanton, Texas 78064
(28.9689388275, -98.4795761108)"
Texas,El Paso Growers Association III,1120 McRae,El Paso,79902,-106.3549423218,31.7608337402,"1120 McRae
El Paso, Texas 79902
(31.7608337402, -106.3549423218)"
Texas,All Tex Growers Association,6701 Burnet Road,Austin,78702,-97.7386856079,30.342010498,"6701 Burnet Road
Austin, Texas 78702
(30.342010498, -97.7386856079)"
Texas,River Valley Farmers Market,1308 Chestnut Street,Bastrop,78602,-97.3121414185,30.1106452942,"1308 Chestnut Street
Bastrop, Texas 78602
(30.1106452942, -97.3121414185)"
Texas,Brick Street Farmers Market,intersection of 12th. and 5th. Streets,Corsicana,75110,-96.49979,32.08548,"intersection of 12th. and 5th. Streets
Corsicana, Texas 75110
(32.08548, -96.49979)"
Texas,Grand Prairie Farmers Market,120 W. Main Street,Grand Prairie,75050,-97.0045666667,32.7457277778,"120 W. Main Street
Grand Prairie, Texas 75050
(32.7457277778, -97.0045666667)"
Texas,Coppell Farmers Market,455 W Bethel Rd,Coppell,75019,-97.0041877,32.9546797,"455 W Bethel Rd
Coppell, Texas 75019
(32.9546797, -97.0041877)"
Texas,Rice University Farmers Market,"Rice University, 6100 Main",Houston,77005,-95.3999361111,29.7148277778,"Rice University, 6100 Main
Houston, Texas 77005
(29.7148277778, -95.3999361111)"
Texas,Beaumont Farmers Market,801 Pearl Street,Beaumont,77701,-94.10545,30.07804,"801 Pearl Street
Beaumont, Texas 77701
(30.07804, -94.10545)"
Texas,Cowtown Farmers Market,3821 Southwest Blvd.,Fort Worth,76116,-97.4422381,32.7161654,"3821 Southwest Blvd.
Fort Worth, Texas 76116
(32.7161654, -97.4422381)"
Texas,Pearland Old Townsite Farmers Market,2243 Grand Blvd.,Pearland,77581,-95.28348,29.56584,"2243 Grand Blvd.
Pearland, Texas 77581
(29.56584, -95.28348)"
Texas,Bastrop 1832 Farmers Market,1302 Chestnut Street,Bastrop,78602,-97.31316,30.11079,"1302 Chestnut Street
Bastrop, Texas 78602
(30.11079, -97.31316)"
Texas,Cross Timbers Food Cooperative,,Denton,76201,-97.1330611111,33.2235138889,"Denton, Texas 76201
(33.2235138889, -97.1330611111)"
Texas,East Texas Fresh Farmers Market,100 Chimney Rock Drive,Tyler,75703,-95.29927,32.33566,"100 Chimney Rock Drive
Tyler, Texas 75703
(32.33566, -95.29927)"
Texas,Green Gate Farms,8310 Canoga Avenue,Austin,78724,-97.6353,30.285,"8310 Canoga Avenue
Austin, Texas 78724
(30.285, -97.6353)"
Texas,Pearl Farmers Market,200 E. Grayson Street,San Antonio,78215,-98.48108,29.44434,"200 E. Grayson Street
San Antonio, Texas 78215
(29.44434, -98.48108)"
Texas,New Braunfels Farmers Market,,New Braunfels,78130,-98.12486,29.70183,"New Braunfels, Texas 78130
(29.70183, -98.12486)"
Texas,Dallas Farmers Market,1010 S. Pearl Expressway,Dallas,75201,-96.79007,32.77732,"1010 S. Pearl Expressway
Dallas, Texas 75201
(32.77732, -96.79007)"
Texas,Test 3,2222 Spring Rd,San Antonio,98978,,,"2222 Spring Rd
San Antonio, Texas 98978
(29.425047000119093, -98.49377099963186)"
Utah,Heber Valley Farmers Market and Concert in the Park,City Park 250 South Main,Heber City,84032,-111.41441,40.50427,"City Park 250 South Main
Heber City, Utah 84032
(40.50427, -111.41441)"
Utah,Salt Lake City Tuesday Farmers Market,Historic Pioneer Park 300 S 300 W ,Salt Lake City,84111,-111.900875,40.7617916667,"Historic Pioneer Park 300 S 300 W 
Salt Lake City, Utah 84111
(40.7617916667, -111.900875)"
Utah,Historic 25th Street Farmers & Art Market,"301 25th Street, Ogden, UT. 84401",Ogden,84403,-111.97309,41.22037,"301 25th Street, Ogden, UT. 84401
Ogden, Utah 84403
(41.22037, -111.97309)"
Utah,Zion Canyon Farmers Market,1212 Zion Park Blvd.,Springdale,84767,-113.00328,37.18418,"1212 Zion Park Blvd.
Springdale, Utah 84767
(37.18418, -113.00328)"
Utah,Kamas Farmers Market,Kamas Rodeo Grounds,Kamas,84036,,,"Kamas Rodeo Grounds
Kamas, Utah 84036
(40.8698338121344, -110.7176995)"
Utah,Boulder Community Market,Corner of Highway 12 and Burr Trail,Boulder,84716,,,"Corner of Highway 12 and Burr Trail
Boulder, Utah 84716
(37.93066623710012, -111.27387449999999)"
Utah,Clearfield Downtown Farmers Market,55 South State,Clearfield,84015,,,"55 South State
Clearfield, Utah 84015
(41.11303632062249, -112.02529658280964)"
Utah,Petersen's Farmers Market,2759 S. Hwy 89/91,Nibley,,,,"2759 S. Hwy 89/91
Nibley, Utah
(41.67116599991101, -111.83344100020196)"
Utah,Lindon Farmers Market,60 N. State Street,Lindon,84042,-111.716255188,40.3385009766,"60 N. State Street
Lindon, Utah 84042
(40.3385009766, -111.716255188)"
Utah,Syracuse Farmers Market,1891 West 1700 South,Syracuse,84660,-112.0627746582,41.0891914368,"1891 West 1700 South
Syracuse, Utah 84660
(41.0891914368, -112.0627746582)"
Utah,Provo's Farmers Market,500 West 100 South,Provo,84601,-111.6675186157,40.2324523926,"500 West 100 South
Provo, Utah 84601
(40.2324523926, -111.6675186157)"
Utah,West Jordan Farmers Market,West Jordan Veterans Memorial Park,West Jordan,84084,-111.9389190674,40.6062583923,"West Jordan Veterans Memorial Park
West Jordan, Utah 84084
(40.6062583923, -111.9389190674)"
Utah,Bountiful Farmers Market,First East and First South above Main Street,Bountiful,84532,-111.8783950806,40.8884124756,"First East and First South above Main Street
Bountiful, Utah 84532
(40.8884124756, -111.8783950806)"
Utah,Spanish Fork Farmers Market,City Center 40 South Main St. parking lot,Spanish Fork,84660,-111.6523666382,40.1084327698,"City Center 40 South Main St. parking lot
Spanish Fork, Utah 84660
(40.1084327698, -111.6523666382)"
Utah,Park City Farmers Market at the Canyons,4000 The Canyons Resort Drive,Park City,84098,-111.5503463745,40.6863327026,"4000 The Canyons Resort Drive
Park City, Utah 84098
(40.6863327026, -111.5503463745)"
Utah,Lehi Farmers Market,1133 w. 3200 n.,Lehi,84043,-111.8314071,40.4280703,"1133 w. 3200 n.
Lehi, Utah 84043
(40.4280703, -111.8314071)"
Utah,Cache Valley Gardeners' Market,100 South 200 West,Logan,84321,-111.8401284,41.729521,"100 South 200 West
Logan, Utah 84321
(41.729521, -111.8401284)"
Utah,Ashley Valley Farmers Market,200 East Main (Old Dinosaur Gardens),Vernal,84078,-109.52481,40.45563,"200 East Main (Old Dinosaur Gardens)
Vernal, Utah 84078
(40.45563, -109.52481)"
Utah,Kanab Farmer's Market,78 S. 100 E.,Kanab,84741,-112.52197,37.0201,"78 S. 100 E.
Kanab, Utah 84741
(37.0201, -112.52197)"
Utah,Park Silly Sunday Market,Main Street,Park City,84060,-111.496116,40.6442264,"Main Street
Park City, Utah 84060
(40.6442264, -111.496116)"
Utah,Tuacahn Saturday Market,1100  Tuacahn Drive,Ivins,84738,-113.6570527778,37.1881944444,"1100  Tuacahn Drive
Ivins, Utah 84738
(37.1881944444, -113.6570527778)"
Utah,Duchesne County Farmers Market,Highway 40 and 100 West,Duchesne,84021,-110.4034111111,40.1631833333,"Highway 40 and 100 West
Duchesne, Utah 84021
(40.1631833333, -110.4034111111)"
Utah,Downtown Clearfield Farmers Market,140 East Center Street (approximately),Clearfield,84015,-112.01763,41.1073,"140 East Center Street (approximately)
Clearfield, Utah 84015
(41.1073, -112.01763)"
Utah,Downtown Farmers Market at Ancestor Square,1 W. St. George Blvd.,St. George,84770,-113.5829888889,37.1095388889,"1 W. St. George Blvd.
St. George, Utah 84770
(37.1095388889, -113.5829888889)"
Utah,park city farmers market,canyons ski resort park city utah,park city utah,84098,-111.5509694444,40.6901361111,"canyons ski resort park city utah
park city utah, Utah 84098
(40.6901361111, -111.5509694444)"
Utah,People's Market,1000 S 900 W,Salt Lake City,84104,-111.91841,40.74674,"1000 S 900 W
Salt Lake City, Utah 84104
(40.74674, -111.91841)"
Utah,Murray Farmers Market,150 East 5200 South,Murray,84107,-111.8828416667,40.6593694444,"150 East 5200 South
Murray, Utah 84107
(40.6593694444, -111.8828416667)"
Utah,South Jordan Farmers Market,South Jordan Towne Center Drive (1600 W. & Redwood Rd.),South Jordan,84095,-111.9388138889,40.5586583333,"South Jordan Towne Center Drive (1600 W. & Redwood Rd.)
South Jordan, Utah 84095
(40.5586583333, -111.9388138889)"
Utah,Benson Mill Harvest Days,325 State Road #138,Stansbury Park,84074,-112.3032833333,40.6464722222,"325 State Road #138
Stansbury Park, Utah 84074
(40.6464722222, -112.3032833333)"
Utah,Downtown Farmers Market,Historic Pioneer Park (300 S. 300 W.),Salt Lake City,84111,-111.95225,40.64419,"Historic Pioneer Park (300 S. 300 W.)
Salt Lake City, Utah 84111
(40.64419, -111.95225)"
Utah,High Desert Growers' Farmers' Market,100 East Main,Price,84501,-110.808875,39.5997833333,"100 East Main
Price, Utah 84501
(39.5997833333, -110.808875)"
Utah,Escalante Farmer's Market,,Escalante,84726,-111.609825,37.7706583333,"Escalante, Utah 84726
(37.7706583333, -111.609825)"
Utah,Test 4,12 Bronson Ave,Salt Lake City,56743,,,"12 Bronson Ave
Salt Lake City, Utah 56743
(40.771589999678895, -111.8881699996457)"
Vermont,Brattleboro Area Farmers' Market,"Gibson-Aiken Center, Main St. &  Rt. 9 past Creamery Covered Bridge",Brattleboro,5302,-72.5584777778,42.8532611111,"Gibson-Aiken Center, Main St. &  Rt. 9 past Creamery Covered Bridge
Brattleboro, Vermont 5302
(42.8532611111, -72.5584777778)"
Vermont,Burlington South End Farmers Market,208 Flynn Avenue,Burlington,5401,-73.217912,44.456804,"208 Flynn Avenue
Burlington, Vermont 5401
(44.456804, -73.217912)"
Vermont,Richford Farmers' Market,21 Main Street (across from Mac's Market),Richford,5476,-72.67319,44.99588,"21 Main Street (across from Mac's Market)
Richford, Vermont 5476
(44.99588, -72.67319)"
Vermont,Peacham Farmers Market,583 Bayley-Hazen Road,Peacham,5862,-72.17614,44.33306,"583 Bayley-Hazen Road
Peacham, Vermont 5862
(44.33306, -72.17614)"
Vermont,Castleton Village Farmers' Market,Main Street,Castleton,5735,-73.1778555556,43.6115722222,"Main Street
Castleton, Vermont 5735
(43.6115722222, -73.1778555556)"
Vermont,Middlebury Farmers Market,137 Maple Street,Middlebury,5733,-73.16757,44.01282,"137 Maple Street
Middlebury, Vermont 5733
(44.01282, -73.16757)"
Vermont,Plainfield Farmers Market,"Mill St. Park, corner of Mill St. & Main St.",Plainfield,5650,-72.4252853394,44.2774124146,"Mill St. Park, corner of Mill St. & Main St.
Plainfield, Vermont 5650
(44.2774124146, -72.4252853394)"
Vermont,Manchester Farmers Market,"Adams Park, Rt. 7A",Manchester,5255,-73.0537861111,43.1776833333,"Adams Park, Rt. 7A
Manchester, Vermont 5255
(43.1776833333, -73.0537861111)"
Vermont,Dorset Winter Farmers Market,JK Adams Factory on Rte 30,Dorset,5251,-73.09084,43.24477,"JK Adams Factory on Rte 30
Dorset, Vermont 5251
(43.24477, -73.09084)"
Vermont,Walloomsac Farmers Market,Bennington Station at Riverwalk Park,bennington,5201,-73.19885,42.8818305556,"Bennington Station at Riverwalk Park
bennington, Vermont 5201
(42.8818305556, -73.19885)"
Vermont,Windsor Farmers Market,"On the Common, State Street",Windsor,5089,-72.39093,43.47279,"On the Common, State Street
Windsor, Vermont 5089
(43.47279, -72.39093)"
Vermont,Chester Farmers Market,Zachary's Pizza House on Rte 103 & Rte 11,Chester,5143,-72.5879638889,43.2584111111,"Zachary's Pizza House on Rte 103 & Rte 11
Chester, Vermont 5143
(43.2584111111, -72.5879638889)"
Vermont,South Royalton Farmers' Market,South Royalton Town Green,South Royalton,5068,-72.5211055556,43.8200833333,"South Royalton Town Green
South Royalton, Vermont 5068
(43.8200833333, -72.5211055556)"
Vermont,Townshend Common Farmers Market,Intersection of Rt 30 of Rt 35,Townshend,5353,-72.6686,43.04647,"Intersection of Rt 30 of Rt 35
Townshend, Vermont 5353
(43.04647, -72.6686)"
Vermont,Bellows Falls Farmers Markert,Waypoint Center,Bellows Falls,5101,-72.44501,43.13557,"Waypoint Center
Bellows Falls, Vermont 5101
(43.13557, -72.44501)"
Vermont,Shelburne Farmers Market,"Shelburne Parade Ground, Church St.",Shelburne,5482,-73.22761,44.37829,"Shelburne Parade Ground, Church St.
Shelburne, Vermont 5482
(44.37829, -73.22761)"
Vermont,Waitsfield Farmers Market,"Mad River Green, Rte. 100",Waitsfield,5673,-72.8388611111,44.1846361111,"Mad River Green, Rte. 100
Waitsfield, Vermont 5673
(44.1846361111, -72.8388611111)"
